timestamp,date,time,primary_activity,probability,latitude,longitude,lat_e7_original,lng_e7_original,distance_to_prev_m,accuracy_m,gps_source,time_to_gps_seconds,device_id,signal_type,all_activities_json
2025-08-22T07:25:16.727000+00:00,2025-08-22,07:25:16,ON_FOOT,0.86,51.9363960,8.8813951,519363960,88813951,0.0,12.225,UNKNOWN,2.034,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.86}, {""activityType"": ""WALKING"", ""probability"": 0.86}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""RUNNING"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:25:23.776000+00:00,2025-08-22,07:25:23,ON_FOOT,0.86,51.9363960,8.8813768,519363960,88813768,1.3,3.0,GPS,4.694,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.86}, {""activityType"": ""WALKING"", ""probability"": 0.86}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""RUNNING"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:25:28.796000+00:00,2025-08-22,07:25:28,ON_FOOT,0.86,51.9362514,8.8811212,519362514,88811212,23.8,29.148,UNKNOWN,8.906,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.86}, {""activityType"": ""WALKING"", ""probability"": 0.86}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.03}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""RUNNING"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:25:35.682000+00:00,2025-08-22,07:25:35,ON_FOOT,0.92,51.9362514,8.8811212,519362514,88811212,0.0,29.148,UNKNOWN,2.02,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.92}, {""activityType"": ""WALKING"", ""probability"": 0.92}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""RUNNING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-22T07:25:42.732000+00:00,2025-08-22,07:25:42,ON_FOOT,0.94,51.9362514,8.8811212,519362514,88811212,0.0,29.148,UNKNOWN,5.03,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.94}, {""activityType"": ""WALKING"", ""probability"": 0.94}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""RUNNING"", ""probability"": 0.02}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-22T07:25:49.813000+00:00,2025-08-22,07:25:49,ON_FOOT,0.96,51.9362299,8.8811046,519362299,88811046,2.6,3.359,GPS,0.271,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.96}, {""activityType"": ""WALKING"", ""probability"": 0.96}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-22T07:25:56.764000+00:00,2025-08-22,07:25:56,ON_FOOT,0.98,51.9361526,8.8808894,519361526,88808894,17.1,13.1,UNKNOWN,2.141,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.98}, {""activityType"": ""WALKING"", ""probability"": 0.98}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:26:03.934000+00:00,2025-08-22,07:26:03,ON_FOOT,0.94,51.9361526,8.8808894,519361526,88808894,0.0,13.1,UNKNOWN,5.029,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.94}, {""activityType"": ""WALKING"", ""probability"": 0.94}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-22T07:26:09.559000+00:00,2025-08-22,07:26:09,ON_FOOT,0.95,51.9362864,8.8811936,519362864,88811936,25.6,11.474,UNKNOWN,9.105,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.95}, {""activityType"": ""WALKING"", ""probability"": 0.95}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-22T07:26:16.638000+00:00,2025-08-22,07:26:16,ON_FOOT,0.9,51.9362864,8.8811936,519362864,88811936,0.0,11.474,UNKNOWN,2.026,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.9}, {""activityType"": ""WALKING"", ""probability"": 0.9}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.08}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.08}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}]"
2025-08-22T07:26:23.691000+00:00,2025-08-22,07:26:23,ON_FOOT,0.82,51.9362087,8.8811131,519362087,88811131,10.3,2.755,GPS,3.607,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.82}, {""activityType"": ""WALKING"", ""probability"": 0.82}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-22T07:26:29.509000+00:00,2025-08-22,07:26:29,ON_FOOT,0.89,51.9362869,8.8811702,519362869,88811702,9.5,11.433,UNKNOWN,9.211,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.89}, {""activityType"": ""WALKING"", ""probability"": 0.89}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-22T07:26:35.846000+00:00,2025-08-22,07:26:35,ON_FOOT,0.81,51.9362869,8.8811702,519362869,88811702,0.0,11.433,UNKNOWN,2.874,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.81}, {""activityType"": ""WALKING"", ""probability"": 0.81}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.09}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.09}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.08}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-22T07:26:41.310000+00:00,2025-08-22,07:26:41,ON_FOOT,0.87,51.9362869,8.8811702,519362869,88811702,0.0,11.433,UNKNOWN,2.59,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.87}, {""activityType"": ""WALKING"", ""probability"": 0.87}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-22T07:26:46.313000+00:00,2025-08-22,07:26:46,ON_FOOT,0.92,51.9363840,8.8812570,519363840,88812570,12.3,3.542,GPS,4.772,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.92}, {""activityType"": ""WALKING"", ""probability"": 0.92}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-22T07:26:53.397000+00:00,2025-08-22,07:26:53,ON_FOOT,0.93,51.9364646,8.8814331,519364646,88814331,15.0,14.313,UNKNOWN,2.2,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.93}, {""activityType"": ""WALKING"", ""probability"": 0.93}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-22T07:27:00.634000+00:00,2025-08-22,07:27:00,ON_FOOT,0.97,51.9364646,8.8814331,519364646,88814331,0.0,14.313,UNKNOWN,5.037,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.97}, {""activityType"": ""WALKING"", ""probability"": 0.97}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:05.641000+00:00,2025-08-22,07:27:05,ON_FOOT,0.96,51.9364920,8.8816056,519364920,88816056,12.2,22.549,UNKNOWN,9.412,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.96}, {""activityType"": ""WALKING"", ""probability"": 0.96}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:12.881000+00:00,2025-08-22,07:27:12,ON_FOOT,0.96,51.9364920,8.8816056,519364920,88816056,0.0,22.549,UNKNOWN,2.172,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.96}, {""activityType"": ""WALKING"", ""probability"": 0.96}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:20.080000+00:00,2025-08-22,07:27:20,ON_FOOT,0.97,51.9363987,8.8817443,519363987,88817443,14.1,4.766,GPS,1.395,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.97}, {""activityType"": ""WALKING"", ""probability"": 0.97}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:27.311000+00:00,2025-08-22,07:27:27,ON_FOOT,0.95,51.9363987,8.8817443,519363987,88817443,0.0,4.766,GPS,5.836,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.95}, {""activityType"": ""WALKING"", ""probability"": 0.95}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:34.529000+00:00,2025-08-22,07:27:34,ON_FOOT,0.96,51.9364511,8.8818713,519364511,88818713,10.5,17.773,UNKNOWN,2.137,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.96}, {""activityType"": ""WALKING"", ""probability"": 0.96}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:41.704000+00:00,2025-08-22,07:27:41,ON_FOOT,0.97,51.9364511,8.8818713,519364511,88818713,0.0,17.773,UNKNOWN,5.038,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.97}, {""activityType"": ""WALKING"", ""probability"": 0.97}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:46.706000+00:00,2025-08-22,07:27:46,ON_FOOT,0.97,51.9362607,8.8821027,519362607,88821027,26.5,4.44,GPS,5.584,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.97}, {""activityType"": ""WALKING"", ""probability"": 0.97}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:27:53.895000+00:00,2025-08-22,07:27:53,ON_FOOT,0.97,51.9362607,8.8821027,519362607,88821027,0.0,4.44,GPS,1.605,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.97}, {""activityType"": ""WALKING"", ""probability"": 0.97}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-22T07:28:01.059000+00:00,2025-08-22,07:28:01,ON_FOOT,0.98,51.9365439,8.8819609,519365439,88819609,33.0,26.651,UNKNOWN,5.043,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.98}, {""activityType"": ""WALKING"", ""probability"": 0.98}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:28:08.279000+00:00,2025-08-22,07:28:08,ON_FOOT,0.96,51.9364996,8.8820572,519364996,88820572,8.2,32.734,UNKNOWN,10.007,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.96}, {""activityType"": ""WALKING"", ""probability"": 0.96}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-22T07:28:13.999000+00:00,2025-08-22,07:28:13,ON_FOOT,0.91,51.9364996,8.8820572,519364996,88820572,0.0,32.734,UNKNOWN,4.287,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.91}, {""activityType"": ""WALKING"", ""probability"": 0.91}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:28:16.045000+00:00,2025-08-22,07:28:16,ON_FOOT,0.9,51.9364996,8.8820572,519364996,88820572,0.0,32.734,UNKNOWN,2.241,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.9}, {""activityType"": ""WALKING"", ""probability"": 0.9}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:28:23.340000+00:00,2025-08-22,07:28:23,ON_FOOT,0.9,51.9364996,8.8820572,519364996,88820572,0.0,32.734,UNKNOWN,5.054,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.9}, {""activityType"": ""WALKING"", ""probability"": 0.9}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-22T07:28:30.594000+00:00,2025-08-22,07:28:30,UNKNOWN,0.41,51.9361833,8.8820006,519361833,88820006,35.4,19.551,GPS,2.234,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-22T07:28:37.859000+00:00,2025-08-22,07:28:37,STILL,0.63,51.9364066,8.8819276,519364066,88819276,25.3,20.747,UNKNOWN,2.238,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.63}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.14}, {""activityType"": ""ON_FOOT"", ""probability"": 0.14}, {""activityType"": ""WALKING"", ""probability"": 0.14}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.14}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:28:45.179000+00:00,2025-08-22,07:28:45,STILL,0.64,51.9364066,8.8819276,519364066,88819276,0.0,20.747,UNKNOWN,5.082,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.64}, {""activityType"": ""ON_FOOT"", ""probability"": 0.21}, {""activityType"": ""WALKING"", ""probability"": 0.21}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-22T07:28:52.422000+00:00,2025-08-22,07:28:52,ON_FOOT,0.84,51.9370062,8.8822164,519370062,88822164,69.6,24.386,UNKNOWN,2.828,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.84}, {""activityType"": ""WALKING"", ""probability"": 0.84}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""STILL"", ""probability"": 0.04}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}]"
2025-08-22T07:28:58.183000+00:00,2025-08-22,07:28:58,ON_FOOT,0.9,51.9370062,8.8822164,519370062,88822164,0.0,24.386,UNKNOWN,2.933,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.9}, {""activityType"": ""WALKING"", ""probability"": 0.9}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""STILL"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-22T07:29:00.292000+00:00,2025-08-22,07:29:00,ON_FOOT,0.93,51.9370062,8.8822164,519370062,88822164,0.0,24.386,UNKNOWN,5.042,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.93}, {""activityType"": ""WALKING"", ""probability"": 0.93}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.03}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-22T07:29:07.597000+00:00,2025-08-22,07:29:07,ON_FOOT,0.99,51.9357942,8.8819851,519357942,88819851,135.7,8.05,GPS,7.49,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:29:14.856000+00:00,2025-08-22,07:29:14,ON_FOOT,0.99,51.9357942,8.8819851,519357942,88819851,0.0,8.05,GPS,0.231,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:29:22.224000+00:00,2025-08-22,07:29:22,ON_FOOT,0.99,51.9368876,8.8821807,519368876,88821807,122.3,87.6,UNKNOWN,5.063,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:29:29.529000+00:00,2025-08-22,07:29:29,ON_FOOT,0.99,51.9368875,8.8821533,519368875,88821533,1.9,60.0,UNKNOWN,10.068,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:29:36.768000+00:00,2025-08-22,07:29:36,ON_FOOT,0.99,51.9368875,8.8821533,519368875,88821533,0.0,60.0,UNKNOWN,2.829,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:29:41.088000+00:00,2025-08-22,07:29:41,GPS_ONLY,,51.9355614,8.8819541,519355614,88819541,148.1,8.749,GPS,0,409855794,position_only,[]
2025-08-22T07:29:44.609000+00:00,2025-08-22,07:29:44,ON_FOOT,0.99,51.9355654,8.8819704,519355654,88819704,1.2,4.205,GPS,0.603,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-22T07:30:04.157000+00:00,2025-08-22,07:30:04,GPS_ONLY,,51.9354871,8.8819673,519354871,88819673,8.7,13.538,UNKNOWN,0,409855794,position_only,[]
2025-08-22T07:30:32.009000+00:00,2025-08-22,07:30:32,GPS_ONLY,,51.9354845,8.8819661,519354845,88819661,0.3,13.8,UNKNOWN,0,409855794,position_only,[]
